row_id,data_year,building_id,property_name,reporting_status,address,zip_code,chicago_energy_rating,exempt_from_chicago_energy_rating,community_area,primary_property_type,gross_floor_area,year_built,number_of_buildings,energy_star_score,electricity_use,natural_gas_use,site_eui,source_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,ghg_intensity,lat,lon,loc
2020-251356,2020,251356,Johnson Elementary -CPS,Submitted Data,1504 S Albany Ave,60623,2,FALSE,NORTH LAWNDALE,K-12 School,56581,1963,1,24,1240703,3808259.5,89.2,132.1,95.7,139.4,395.9,7,41.86111582,-87.70341674,"(41.86111582, -87.70341674)"
2020-159323,2020,159323,Minnie Ripperton Apts,Submitted Data,4250 S Princeton Ave,60609,3.5,FALSE,FULLER PARK,Multifamily Housing,211036,1970,1,58,4193463.9,12032210,76.9,115.5,80.7,118.8,1293.6,6.1,41.8167422,-87.63470433,"(41.8167422, -87.63470433)"
2020-251639,2020,251639,Kilmer Elementary -CPS,Submitted Data,6700 N Greenview Ave,60626,4,FALSE,ROGERS PARK,K-12 School,106366,1930,1,80,2359346,1925019.9,40.3,81.1,42.9,83.9,470.5,4.4,42.00367107,-87.6681389,"(42.00367107, -87.6681389)"
2020-172615,2020,172615,Kilmer Elementary -CPS,Not Submitted,2843 N LINCOLN AVE,60657,0,FALSE,LAKE VIEW,K-12 School,56351,0,1,0,0,0,0,0,0,0,0,0,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2020-256436,2020,256436,Tech Park Central,Submitted Data,3424 S State Street,60616,4,FALSE,DOUGLAS,College/University,80660,1965,1,0,1293373.1,0,16,44.9,16,44.9,201.9,2.5,41.842325,-87.62715344,"(41.842325, -87.62715344)"
2020-105749,2020,105749,Tech Park Central,Submitted Data,211 217 E CHESTNUT ST,60611,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,94261,1955,1,45,3162576.2,3164200,67.1,129.2,68.4,130.3,661.6,7,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2020-251386,2020,251386,Crown Community Academy -CPS,Submitted Data,2128 S St Louis Ave,60623,2.5,FALSE,NORTH LAWNDALE,K-12 School,63352,1961,1,40,1550927.7,3538150.3,80.3,127.2,84.1,131.2,430,6.8,41.85258636,-87.71279786,"(41.85258636, -87.71279786)"
2020-256678,2020,256678,Hale Lofts,Submitted Data,14 N Peoria Street,60607,4,FALSE,NORTH LAWNDALE,Multifamily Housing,124536,1969,1,84,2371643.6,3028119.8,49.3,89.7,51.2,91.9,531,4.8,41.881185,-87.65437,"(41.881185, -87.65437)"
2020-164965,2020,164965,S3-Sinai,Not Submitted,2653 W OGDEN AVE,60608,0,FALSE,NORTH LAWNDALE,Multifamily Housing,108060,0,1,0,0,0,0,0,0,0,0,0,41.86174002,-87.69294361,"(41.86174002, -87.69294361)"
2020-174206,2020,174206,S3-Sinai,Submitted Data,1300  N STATE PKWY,60610,3.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,176717,2004,1,54,4332424.5,6020599.9,69.7,124.3,72.4,127.4,995.9,6.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2020-250035,2020,250035,Austin Polytechical HS -CPS,Submitted Data,231 N Pine Ave,60644,4,FALSE,AUSTIN,K-12 School,397258,1930,1,84,5108821.7,18331918.7,59,84.5,62.4,88.1,1771,4.5,41.8845591,-87.76218238,"(41.8845591, -87.76218238)"
2020-244550,2020,244550,2650 Lakeview Condominium Association,Submitted Data,2650 N Lakeview Ave,60614,2,FALSE,LINCOLN PARK,Multifamily Housing,540000,1972,1,43,12636106.5,30639339.9,91.5,142.8,96.2,147.7,3599.5,7.6,41.93070556,-87.64043772,"(41.93070556, -87.64043772)"
2020-254066,2020,254066,1515 S Michigan Condominium Association,Submitted Data,1515 S Michigan Ave,60605,3.5,FALSE,Near South Side,Multifamily Housing,76861,1997,1,78,1341407.4,2423719.7,60.9,101.9,62.8,103.6,338.1,5.5,41.8684207,-87.62414,"(41.8684207, -87.62414)"
2020-251614,2020,251614,Kozminski Elementary Academy -CPS,Submitted Data,936 E 54th St,60615,4,FALSE,HYDE PARK,K-12 School,100709,1897,1,62,844746.9,7432870.6,82.2,101,88.5,107.7,526.6,5.2,41.79848025,-87.6023543,"(41.79848025, -87.6023543)"
2020-256746,2020,256746,Englewood STEM High School,Submitted Data,6835 S Normal Blvd,60621,4,FALSE,HYDE PARK,K-12 School,160000,2019,1,89,2690142.7,4336410.3,43.9,75.5,47.2,79.3,650.2,4.1,41.769845,-87.643155,"(41.769845, -87.643155)"
2020-159898,2020,159898,Hyde Park Tower,Submitted Data,5140 S Hyde Park Blvd,60615,1,FALSE,HYDE PARK,Multifamily Housing,143925,1990,1,2,4886566.9,21278243.9,181.8,250.3,192.4,261.1,1892.8,13.2,41.80133157,-87.58474621,"(41.80133157, -87.58474621)"
2020-256248,2020,256248,The Sinclair,Submitted Data,1201 N LaSalle Street,60610,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,636834,2017,1,69,12272034.9,23939038.6,60.9,100,62.6,101.8,3186.8,5.4,41.90418,-87.636515,"(41.90418, -87.636515)"
2020-251636,2020,251636,Gresham Elementary -CPS,Submitted Data,8524 S Green St,60620,4,FALSE,AUBURN GRESHAM,K-12 School,113339,1895,1,61,1497638.1,7065410,75.6,102.5,81.2,108.9,609,5.4,41.73864681,-87.64534305,"(41.73864681, -87.64534305)"
2020-256776,2020,256776,Gresham Elementary -CPS,Not Submitted,900 E GRAND AVE,60611,0,FALSE,Near North Side,K-12 School,50000,0,1,0,0,0,0,0,0,0,0,0,41.89535,-87.622775,"(41.89535, -87.622775)"
2020-173872,2020,173872,North Shore Baptist Church,Submitted Data,5244 N Lakewood Ave,60640,4,FALSE,EDGEWATER,Worship Facility,50000,1952,1,71,346498.8,2036097.2,47.7,62.2,0,0,162.2,3.2,41.97770539,-87.66277713,"(41.97770539, -87.66277713)"
2020-256634,2020,256634,The Burnham at Woodlawn Park,Submitted Data,6134 S. Cottage Grove Avenue,0,2.5,FALSE,EDGEWATER,Multifamily Housing,73673,2015,1,53,2464128.6,1418806.9,54.4,115.6,56.4,119.3,479.5,6.5,41.88425,-87.63245,"(41.88425, -87.63245)"
2020-112300,2020,112300,Innisbrook I Condominium Association,Not Submitted,5301  N DELPHIA AVE,60656,0,FALSE,OHARE,Multifamily Housing,67315,0,1,0,0,0,0,0,0,0,0,0,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2020-157919,2020,157919,North Park Village Apartments - Building H,Submitted Data,5801 N Pulaski Rd - Bldg H,60646,4,FALSE,NORTH PARK,Residential Care Facility,275000,1913,1,0,9178677.6,6694642.5,57.7,119,58.2,120.3,1788.1,6.5,41.98580055,-87.72846172,"(41.98580055, -87.72846172)"
2020-251398,2020,251398,To be determined (Building being renovated in 2015-2016),Not Submitted,221 E 49th St,60615,0,FALSE,GRAND BOULEVARD,Residential Care Facility,57743,0,1,0,0,0,0,0,0,0,0,0,41.80534434,-87.62028191,"(41.80534434, -87.62028191)"
2020-251642,2020,251642,"Blaine Elementary, James G -CPS",Submitted Data,1420 W Grace St,60613,4,FALSE,LAKE VIEW,K-12 School,98646,1893,1,82,1255268,4016050,53.4,78.4,58.4,84.4,409.2,4.1,41.95097289,-87.66504977,"(41.95097289, -87.66504977)"
2020-116697,2020,116697,"Blaine Elementary, James G -CPS",Not Submitted,1322 1328 S WABASH AVE,60605,0,FALSE,NEAR SOUTH SIDE,K-12 School,166015,0,1,0,0,0,0,0,0,0,0,0,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2020-252083,2020,252083,St Pauls United Church of Christ,Not Submitted,2335 N Orchard St,60614,0,FALSE,LINCOLN PARK,K-12 School,59380,0,1,0,0,0,0,0,0,0,0,0,41.92502369,-87.64593826,"(41.92502369, -87.64593826)"
2020-255791,2020,255791,The Renaissance at Southshore / Symphony South Shore LLC,Submitted Data,2425 E 71st St,60649,3,FALSE,SOUTH SHORE,Senior Living Community,97516,1994,1,49,3084152.9,7664399.6,132.9,206.3,137.4,210.3,888.4,11,41.75922,-87.56185,"(41.75922, -87.56185)"
2020-162258,2020,162258,Chicago City Day School,Not Submitted,541 W Hawthorne Pl,60657,0,FALSE,LAKE VIEW,Senior Living Community,78900,0,1,0,0,0,0,0,0,0,0,0,41.94404578,-87.64297752,"(41.94404578, -87.64297752)"
2020-160330,2020,160330,Pullman Wheelworks Apartments,Submitted Data,901 E 104th St,60628,3,FALSE,PULLMAN,Multifamily Housing,294300,1920,6,69,7149211.8,6271515.1,45.6,90.4,47.6,95.1,1448.9,4.9,41.70541186,-87.60226555,"(41.70541186, -87.60226555)"
2020-251360,2020,251360,Armour Elementary -CPS,Submitted Data,950 W 33rd Pl,60608,4,FALSE,BRIDGEPORT,K-12 School,51568,2014,1,70,941804.4,2893280.3,74.4,110,79.8,116.6,300.7,5.8,41.83408724,-87.65006375,"(41.83408724, -87.65006375)"
2020-251735,2020,251735,"Pritzker Elementary, A.N -CPS",Submitted Data,2009 W Schiller St,60622,2.5,FALSE,WEST TOWN,K-12 School,66300,1961,1,38,1510336.7,4112609.9,84.8,128.9,89.8,134.1,454.2,6.9,41.90654578,-87.67791955,"(41.90654578, -87.67791955)"
2020-255934,2020,255934,"Pritzker Elementary, A.N -CPS",Submitted Data,33 S Aberdeen St,60607,4,FALSE,NEAR WEST SIDE,Multifamily Housing,168947,2018,2,96,3103538,4787808.7,41.3,71.8,42.3,72.7,738.7,3.9,41.88,-87.6548399,"(41.88, -87.6548399)"
2020-229826,2020,229826,Waldorf Astoria Hotel,Submitted Data,11 E Walton St,60611,1,FALSE,NEAR NORTH SIDE,Hotel,310516,2007,1,10,20357869.9,33514652.7,173.5,296.9,179.2,302.8,4957.4,16,41.89977386,-87.62764315,"(41.89977386, -87.62764315)"
2020-250118,2020,250118,Norwegian American Hospital,Submitted Data,1044 N Francisco Ave,60622,2.5,FALSE,WEST TOWN,Hospital (General Medical & Surgical),312898,1917,2,55,34488939.2,28632579.5,201.7,404.7,204.1,407.5,6903.5,22.1,41.899824,-87.699299,"(41.899824, -87.699299)"
2020-152378,2020,152378,Norwegian American Hospital,Submitted Data,4901 4913 S DREXEL BLVD,60615,4,FALSE,KENWOOD,Multifamily Housing,86600,1960,1,78,2552527.4,1441062.7,46.1,100,48.3,105.6,474.9,5.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2020-151257,2020,151257,Norwegian American Hospital,Submitted Data,2758 2768 N MILWAUKEE AVE,60647,4,FALSE,LOGAN SQUARE,Multifamily Housing,79000,1925,1,99,1040079.9,1725834.5,35,59.8,37.3,62,254,3.2,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2020-111083,2020,111083,Norwegian American Hospital,Not Submitted,3506  S STATE ST,60609,0,FALSE,DOUGLAS,Multifamily Housing,140400,0,1,0,0,0,0,0,0,0,0,0,41.81195152,-87.65512794,"(41.81195152, -87.65512794)"
2020-254327,2020,254327,Norwegian American Hospital,Submitted Data,3125 W Fullerton,60647,4,FALSE,Logan Square,Multifamily Housing,180000,2007,1,96,2653345.2,3925515.6,42.4,74.5,43.5,75.7,622.6,4,41.9172389,-87.6849,"(41.9172389, -87.6849)"
2020-101760,2020,101760,Leo Burnett Building,Submitted Data,35 W Wacker Dr,60601,4,FALSE,LOOP,Office,1398335,1989,1,78,59041037.3,0,42.6,118.9,0,0,9225,6.6,41.88642141,-87.62903061,"(41.88642141, -87.62903061)"
2020-251770,2020,251770,U.S. Cellular Plaza - 8420 _ Goby LLC,Submitted Data,8420 W Bryn Mawr Ave,60631,4,FALSE,OHARE,Office,212651,1982,1,100,991257.6,0,4.7,13.1,4.7,13.1,154.7,0.7,41.981133,-87.837845,"(41.981133, -87.837845)"
2020-229402,2020,229402,State Place Condominium Association,Submitted Data,1101 S State St,60605,4,FALSE,LOOP,Multifamily Housing,542774,2005,1,100,1746254.8,22757323.1,45.1,53,47.5,55.5,1481.3,2.7,41.86838196,-87.62701601,"(41.86838196, -87.62701601)"
2020-158224,2020,158224,The Shoreham Apartments,Submitted Data,400 E South Water St,60601,1.5,FALSE,LOOP,Multifamily Housing,458305,2005,1,35,12650255.7,29013848.6,96.8,153.1,101.4,157.4,3515.4,8.2,41.88673811,-87.61677077,"(41.88673811, -87.61677077)"
2020-105695,2020,105695,1812-1840 Hubbard St,Submitted Data,1034 1038 N DEARBORN ST,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,72115,1929,1,64,3186664.4,1267623,61.8,142.2,64.4,149.3,564.7,7.8,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2020-140359,2020,140359,1812-1840 Hubbard St,Submitted Data,312 328 N MAY ST,60607,4,FALSE,NEAR WEST SIDE,Multifamily Housing,119688,1925,1,82,1785376.8,5305548.4,59.2,88.3,61.7,90.6,560.4,4.7,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2020-164537,2020,164537,The Salvation Army Evangeline Booth Lodge,Submitted Data,800 W Lawrence Ave,60640,4,FALSE,UPTOWN,Hotel,71038,1965,1,85,1642243.4,4693589.6,89.2,134.1,92.6,137.7,505.6,7.1,41.96940223,-87.65096505,"(41.96940223, -87.65096505)"
2020-235438,2020,235438,The Salvation Army Evangeline Booth Lodge,Submitted Data,5901 N SHERIDAN RD,60660,4,FALSE,EDGEWATER,Multifamily Housing,287688,1966,1,73,9047846.4,0,37.3,104.4,40.8,114.2,1412.1,5.8,41.98934226,-87.65478392,"(41.98934226, -87.65478392)"
2020-173639,2020,173639,Madison 123 Assoc LLC,Submitted Data,119 - 123 Madison St,60602,3,FALSE,LOOP,Office,90318,1912,1,41,6535102.5,0,72.4,202.6,77.7,217.6,1019.9,11.3,41.881948,-87.63132,"(41.881948, -87.63132)"
2020-171880,2020,171880,Madison 123 Assoc LLC,Submitted Data,515 517 N NOBLE ST,60642,2,FALSE,WEST TOWN,Multifamily Housing,66000,1989,1,50,1568824,3136071.1,71.3,116.4,73.2,117.3,411.4,6.2,41.89983093,-87.65764114,"(41.89983093, -87.65764114)"
2020-158867,2020,158867,Windermere House,Submitted Data,1642 E 56th St,60637,3.5,FALSE,HYDE PARK,Multifamily Housing,359018,1923,1,51,4314658.1,25706898.1,83.6,108.8,87.9,113,2038.8,5.7,41.79381936,-87.58493468,"(41.79381936, -87.58493468)"
2020-149143,2020,149143,Windermere House,Submitted Data,950  W MONROE ST,60607,2.5,FALSE,NEAR WEST SIDE,Multifamily Housing,176040,2005,1,59,3749508,5618724.9,75.9,132.9,78.8,136.6,883.6,7.2,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2020-101409,2020,101409,Windermere House,Submitted Data,2715  N CICERO AVE,60639,2.5,FALSE,BELMONT CRAGIN,Senior Living Community,76000,2008,1,60,1848355.5,4223200,79.9,126.4,83.8,130.5,512.8,6.7,41.92039417,-87.75616669,"(41.92039417, -87.75616669)"
2020-250057,2020,250057,Englewood Health Center,Submitted Data,641 W 63rd St,60621,3,FALSE,ENGLEWOOD,Outpatient Rehabilitation/Physical Therapy,54189,1972,1,0,2394744.8,3185042,103,185.5,106.9,190,542.9,10,41.77978303,-87.64124974,"(41.77978303, -87.64124974)"
2020-254165,2020,254165,Englewood Health Center,Submitted Data,6551 N Sheridan Rd,60626,4,FALSE,Rogers Park,Residence Hall/Dormitory,80742,1970,1,70,1750567.3,6014300.3,96.2,138.9,105.5,148.7,592.7,7.3,42.00163407,-87.66060143,"(42.00163407, -87.66060143)"
2020-109510,2020,109510,Englewood Health Center,Not Submitted,4922 4942 S CORNELL AVE,60615,0,FALSE,KENWOOD,Residence Hall/Dormitory,72366,0,1,0,0,0,0,0,0,0,0,0,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2020-256805,2020,256805,Englewood Health Center,Not Submitted,6800 N WESTERN AVE,60645,0,FALSE,West Ridge,Residence Hall/Dormitory,50000,0,1,0,0,0,0,0,0,0,0,0,42.012225,-87.69301,"(42.012225, -87.69301)"
2020-118776,2020,118776,Gleacher Center,Submitted Data,450 N Cityfront Plz,60611,4,FALSE,NEAR NORTH SIDE,College/University,244177,1993,1,0,10537071,515910,51.5,140,51.5,140,1671.9,7.8,41.88968811,-87.62196737,"(41.88968811, -87.62196737)"
2020-253992,2020,253992,Glenmoor Manor,Submitted Data,1041 1051 W Glenlake Ave,60660,4,FALSE,Edgewater,Multifamily Housing,54816,1969,1,97,773374.2,1612564.2,43.5,70.4,46.3,73.3,206.4,3.8,41.9908772,-87.66777,"(41.9908772, -87.66777)"
2020-101789,2020,101789,200 W Madison,Submitted Data,200 W Madison,60606,4,FALSE,LOOP,Office,1026496,1982,1,66,47417281.4,0,47.3,132.5,49.8,139.4,7400.4,7.4,41.88234782,-87.6343649,"(41.88234782, -87.6343649)"
2020-254527,2020,254527,Strand Apartments,Submitted Data,6321 S Cottage Grove Ave,60637,4,FALSE,WOODLAWN,Multifamily Housing,96275,2015,1,99,1216251.7,1473541.2,30.8,56.7,31.8,58,268.1,3.1,41.78040086,-87.60270024,"(41.78040086, -87.60270024)"
2020-251543,2020,251543,Harvard Elemtary-CPS,Submitted Data,7525 S Harvard Ave,60620,4,FALSE,GREATER GRAND CROSSING,K-12 School,80584,1905,1,70,1413743.7,3373600.1,59.4,93.1,63.6,97.4,399.8,5,41.75747101,-87.63228203,"(41.75747101, -87.63228203)"
2020-250029,2020,250029,Washington Park Fieldhouse,Not Submitted,5531 S Martin Luther King Dr,60637,0,FALSE,WASHINGTON PARK,K-12 School,185024,0,1,0,0,0,0,0,0,0,0,0,41.79354534,-87.61524678,"(41.79354534, -87.61524678)"
2020-251609,2020,251609,"New Sullivan Elem, William K -CPS",Submitted Data,8315 S Mackinaw Ave,60617,4,FALSE,SOUTH CHICAGO,K-12 School,218126,2000,1,84,3691370.7,5202949.6,40.8,72.4,43.5,75.1,852.5,3.9,41.744465,-87.54298,"(41.744465, -87.54298)"
2020-256409,2020,256409,"New Sullivan Elem, William K -CPS",Submitted Data,310 E Superior Street,60611,2,FALSE,NEAR NORTH SIDE,College/University,61179,1955,1,0,4334355,6088206.2,170.4,302.9,173.8,305.4,999.8,16.3,41.89837,-87.62281702,"(41.89837, -87.62281702)"
2020-175320,2020,175320,Holland Apartments,Submitted Data,240 W 107th Pl,60628,4,FALSE,ROSELAND,Multifamily Housing,59000,1942,1,100,100587.5,2827780.9,49.6,55.1,52.8,58.5,165.9,2.8,41.69755188,-87.61477587,"(41.69755188, -87.61477587)"
2020-127778,2020,127778,Ridge Place Apartments,Submitted Data,7115 7129 N RIDGE BLVD,60645,3,FALSE,ROGERS PARK,Multifamily Housing,51524,1960,1,0,554477.2,3139199.8,71.7,94.1,76.6,97.8,253.3,4.9,42.01182137,-87.68266061,"(42.01182137, -87.68266061)"
2020-163619,2020,163619,The Grand Ohio,Submitted Data,211 E Ohio St,60611,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,720415,1982,1,18,29075331.4,17002605.1,80.9,174.4,82.1,177.5,5440.9,9.6,41.89216271,-87.62132858,"(41.89216271, -87.62132858)"
2020-238787,2020,238787,840 Lake Shore Condominium Association,Submitted Data,840 N Lake Shore Dr,60611,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,351093,2003,1,5,12102937,13637999.8,92.3,172.8,95.2,178.7,2613.3,9.4,41.89789653,-87.61828459,"(41.89789653, -87.61828459)"
2020-158402,2020,158402,W CHICAGO - CITY CENTER,Submitted Data,172 W Adams St,60603,3,FALSE,LOOP,Hotel,243373,2009,1,49,9922696,20133321.3,123.5,201,127.8,205.5,2618,10.8,41.87991155,-87.63322714,"(41.87991155, -87.63322714)"
2020-103653,2020,103653,River North Point,Submitted Data,350 N Orleans St,60654,3.5,FALSE,NEAR NORTH SIDE,Office,1883966,1975,1,57,112089930.8,716600,77.7,183.2,80.7,192.4,19305,10.2,41.88851686,-87.63777722,"(41.88851686, -87.63777722)"
2020-256407,2020,256407,River North Point,Submitted Data,340 E Superior Street,60611,1,FALSE,NEAR NORTH SIDE,College/University,187974,1925,1,0,8480295.2,19928648,151.1,237.6,155.6,242.3,2382,12.7,41.89837,-87.62281702,"(41.89837, -87.62281702)"
2020-231297,2020,231297,1000 W Adams Condo Association,Submitted Data,1000 W Adams St,60607,3,FALSE,NEAR WEST SIDE,Multifamily Housing,244331,1999,1,69,4656642.6,7912899.9,67.7,115,70,117.5,1147.1,6.2,41.87952802,-87.65241652,"(41.87952802, -87.65241652)"
2020-251444,2020,251444,Gompers Fine Arts Option Elementary - CPS,Submitted Data,12302 S State St,60628,4,FALSE,WEST PULLMAN,K-12 School,75744,1926,1,63,1531537.6,3129320,61.5,100,65.2,103.9,405.2,5.4,41.6700175,-87.62318785,"(41.6700175, -87.62318785)"
2020-242732,2020,242732,The Residences at Hudson & Huron Condominium Association,Submitted Data,451 W HURON ST,60654,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,232300,2007,1,86,3890905,7202622.5,50.7,84.4,52.6,86.1,989.8,4.5,41.89447341,-87.64046966,"(41.89447341, -87.64046966)"
2020-251688,2020,251688,Tanner Elementary -CPS,Submitted Data,7350 S Evans Ave,60619,4,FALSE,GREATER GRAND CROSSING,K-12 School,52920,1963,1,66,583224.3,3313500.1,73.6,96.6,78.9,102.1,267,5,41.76066651,-87.60717876,"(41.76066651, -87.60717876)"
2020-254572,2020,254572,Carriage House,Submitted Data,1545 S State St,60605,4,FALSE,NEAR SOUTH SIDE,Multifamily Housing,146930,1908,1,87,2250647.3,5560208.3,58.5,90.9,60.4,92.5,646.6,4.8,41.86821025,-87.62733306,"(41.86821025, -87.62733306)"
2020-251282,2020,251282,1100 N Dearborn St,Submitted Data,1100 N Dearborn St,60610,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,179090,1930,1,49,2787405.5,16527478.1,107.9,140.5,114.2,146.5,1312.9,7.3,41.90201818,-87.63035975,"(41.90201818, -87.63035975)"
2020-156999,2020,156999,Lenart Regional Gifted Center -CPS,Submitted Data,8101 S LaSalle St,60620,4,FALSE,CHATHAM,K-12 School,60474,1961,1,76,588035.4,3351600,65.1,85.4,69.8,90.3,269.8,4.5,41.74666167,-87.62760345,"(41.74666167, -87.62760345)"
2020-254039,2020,254039,Lenart Regional Gifted Center -CPS,Submitted Data,7021 7035 N Sheridan Rd,60626,3,FALSE,Rogers Park,Multifamily Housing,80078,1920,1,63,714094,5921046.2,82.9,102.6,92.4,112.6,425.9,5.3,42.0103536,-87.66851,"(42.0103536, -87.66851)"
2020-101030,2020,101030,Lenart Regional Gifted Center -CPS,Submitted Data,3750  S COTTAGE GROVE AVE,60653,4,FALSE,OAKLAND,Multifamily Housing,76017,2012,1,77,1780739.4,2480659.3,56.1,99.9,57.8,101.2,409.7,5.4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2020-251387,2020,251387,Woodson South -CPS,Submitted Data,4414 S Evans Ave,60653,2.5,FALSE,GRAND BOULEVARD,K-12 School,71838,1964,1,35,1786096.8,5734300,104.7,153.4,114.9,164.1,583.3,8.1,41.81407609,-87.60874931,"(41.81407609, -87.60874931)"
2020-174182,2020,174182,Lewis Towers,Submitted Data,820 N Michigan Ave,60611,4,FALSE,NEAR NORTH SIDE,Office,216081,1927,1,85,5069068.2,8863400.2,64.5,108.8,67.9,112.3,1261.9,5.8,41.897462,-87.624885,"(41.897462, -87.624885)"
2020-113026,2020,113026,Lewis Towers,Submitted Data,1909 1935 S STATE ST,60616,0,FALSE,NEAR SOUTH SIDE,Office,85400,0,1,0,0,0,0,0,0,0,0,0,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2020-158303,2020,158303,W Chicago Lakeshore,Submitted Data,644 N Lakeshore Dr,60611,4,FALSE,NEAR NORTH SIDE,Hotel,437452,1965,1,71,18489658.4,8417300,70.6,158.9,72.3,161.1,3332.8,8.7,41.89390514,-87.61565091,"(41.89390514, -87.61565091)"
2020-173713,2020,173713,W Chicago Lakeshore,Submitted Data,2430  N LAKEVIEW AVE,60614,3,FALSE,LINCOLN PARK,Multifamily Housing,120050,1927,1,0,2772860.7,6974953.3,81.2,125.7,85.4,130.1,803.2,6.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2020-101838,2020,101838,191 N Wacker,Submitted Data,191 N Wacker Dr,60606,3.5,FALSE,LOOP,Office,904965,2003,1,76,37820587.4,0,48.6,136.1,48.6,136.1,5902.6,7.6,41.88538256,-87.63643849,"(41.88538256, -87.63643849)"
2020-159534,2020,159534,East Ohio LLC,Submitted Data,420 E Ohio St,60611,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,370285,1990,1,69,7427110.9,15115829.3,68.3,111,71,113.9,1962,5.9,41.8928582,-87.61664044,"(41.8928582, -87.61664044)"
2020-172053,2020,172053,Leo High School,Submitted Data,7901 S Sangamon St,60620,0,FALSE,AUBURN GRESHAM,K-12 School,111882,1926,1,0,0,5317035.5,0,0,0,0,0,0,41.75029724,-87.64707116,"(41.75029724, -87.64707116)"
2020-251586,2020,251586,Andersen Elementary -CPS,Submitted Data,1148 N Honore St,60622,3,FALSE,WEST TOWN,K-12 School,92173,1894,1,46,1194578.3,7362570,92.8,120.2,104.5,132.8,577.5,6.3,41.90245706,-87.67402856,"(41.90245706, -87.67402856)"
2020-175890,2020,175890,Andersen Elementary -CPS,Submitted Data,5400 N SHERIDAN RD,60640,3,FALSE,Edgewater,Multifamily Housing,71193,1968,1,65,175561,7415299.8,106.6,116.3,112.4,122.4,421.3,5.9,41.9722301,-87.6646,"(41.9722301, -87.6646)"
